seed,latent_dim,fbank_size,ckpt_path,query_sim_only,query
1,4,4,results/pca_ljts/tversky_proj_1785775374.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 67, 1: 306, 2: 627}, 'n_both_nonempty': 627, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 92, 1: 231, 2: 677}, 'n_both_nonempty': 677, 'n_ttest_run': 677, 'n_significant': {0.05: 47, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.06942392909896603, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 67, 1: 306, 2: 627}, 'n_both_nonempty': 627, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 92, 1: 231, 2: 677}, 'n_both_nonempty': 677, 'n_ttest_run': 677, 'n_significant': {0.05: 47, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.06942392909896603, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,4,results/pca_ljts/tversky_proj_1785775379.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 91, 1: 338, 2: 571}, 'n_both_nonempty': 571, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 137, 1: 248, 2: 615}, 'n_both_nonempty': 615, 'n_ttest_run': 615, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 91, 1: 338, 2: 571}, 'n_both_nonempty': 571, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 137, 1: 248, 2: 615}, 'n_both_nonempty': 615, 'n_ttest_run': 615, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,8,results/pca_ljts/tversky_proj_1785775384.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 16, 1: 42, 2: 942}, 'n_both_nonempty': 942, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 58, 1: 68, 2: 874}, 'n_both_nonempty': 874, 'n_ttest_run': 874, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 16, 1: 42, 2: 942}, 'n_both_nonempty': 942, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 58, 1: 68, 2: 874}, 'n_both_nonempty': 874, 'n_ttest_run': 874, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,4,8,results/pca_ljts/tversky_proj_1785775390.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 60, 2: 940}, 'n_both_nonempty': 940, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 48, 1: 71, 2: 881}, 'n_both_nonempty': 881, 'n_ttest_run': 881, 'n_significant': {0.05: 20, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.022701475595913734, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 60, 2: 940}, 'n_both_nonempty': 940, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 48, 1: 71, 2: 881}, 'n_both_nonempty': 881, 'n_ttest_run': 881, 'n_significant': {0.05: 20, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.022701475595913734, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,8,results/pca_ljts/tversky_proj_1785775396.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 25, 1: 39, 2: 936}, 'n_both_nonempty': 936, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 74, 1: 34, 2: 892}, 'n_both_nonempty': 892, 'n_ttest_run': 892, 'n_significant': {0.05: 8, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.008968609865470852, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 25, 1: 39, 2: 936}, 'n_both_nonempty': 936, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 74, 1: 34, 2: 892}, 'n_both_nonempty': 892, 'n_ttest_run': 892, 'n_significant': {0.05: 8, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.008968609865470852, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,16,results/pca_ljts/tversky_proj_1785775402.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 52, 1: 0, 2: 948}, 'n_both_nonempty': 948, 'n_ttest_run': 948, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 52, 1: 0, 2: 948}, 'n_both_nonempty': 948, 'n_ttest_run': 948, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,4,16,results/pca_ljts/tversky_proj_1785775407.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 42, 1: 0, 2: 958}, 'n_both_nonempty': 958, 'n_ttest_run': 958, 'n_significant': {0.05: 7, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.007306889352818371, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 42, 1: 0, 2: 958}, 'n_both_nonempty': 958, 'n_ttest_run': 958, 'n_significant': {0.05: 7, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.007306889352818371, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,16,results/pca_ljts/tversky_proj_1785775412.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 55, 1: 0, 2: 945}, 'n_both_nonempty': 945, 'n_ttest_run': 945, 'n_significant': {0.05: 10, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.010582010582010581, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 55, 1: 0, 2: 945}, 'n_both_nonempty': 945, 'n_ttest_run': 945, 'n_significant': {0.05: 10, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.010582010582010581, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,32,results/pca_ljts/tversky_proj_1785775418.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 34, 1: 0, 2: 966}, 'n_both_nonempty': 966, 'n_ttest_run': 966, 'n_significant': {0.05: 3, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.003105590062111801, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 34, 1: 0, 2: 966}, 'n_both_nonempty': 966, 'n_ttest_run': 966, 'n_significant': {0.05: 3, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.003105590062111801, 0.01: 0.0, 0.001: 0.0}}}}"
1,4,32,results/pca_ljts/tversky_proj_1785775423.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 45, 1: 0, 2: 955}, 'n_both_nonempty': 955, 'n_ttest_run': 955, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 45, 1: 0, 2: 955}, 'n_both_nonempty': 955, 'n_ttest_run': 955, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,32,results/pca_ljts/tversky_proj_1785775429.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 46, 1: 0, 2: 954}, 'n_both_nonempty': 954, 'n_ttest_run': 954, 'n_significant': {0.05: 1, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0010482180293501049, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 46, 1: 0, 2: 954}, 'n_both_nonempty': 954, 'n_ttest_run': 954, 'n_significant': {0.05: 1, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0010482180293501049, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,64,results/pca_ljts/tversky_proj_1785775435.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 34, 1: 0, 2: 966}, 'n_both_nonempty': 966, 'n_ttest_run': 966, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 34, 1: 0, 2: 966}, 'n_both_nonempty': 966, 'n_ttest_run': 966, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,4,64,results/pca_ljts/tversky_proj_1785775441.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 39, 1: 0, 2: 961}, 'n_both_nonempty': 961, 'n_ttest_run': 961, 'n_significant': {0.05: 28, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.029136316337148804, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 39, 1: 0, 2: 961}, 'n_both_nonempty': 961, 'n_ttest_run': 961, 'n_significant': {0.05: 28, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.029136316337148804, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,64,results/pca_ljts/tversky_proj_1785775447.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 53, 1: 0, 2: 947}, 'n_both_nonempty': 947, 'n_ttest_run': 947, 'n_significant': {0.05: 6, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.006335797254487857, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 53, 1: 0, 2: 947}, 'n_both_nonempty': 947, 'n_ttest_run': 947, 'n_significant': {0.05: 6, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.006335797254487857, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,128,results/pca_ljts/tversky_proj_1785775454.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 30, 1: 0, 2: 970}, 'n_both_nonempty': 970, 'n_ttest_run': 970, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 30, 1: 0, 2: 970}, 'n_both_nonempty': 970, 'n_ttest_run': 970, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
1,4,128,results/pca_ljts/tversky_proj_1785775460.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 26, 1: 0, 2: 974}, 'n_both_nonempty': 974, 'n_ttest_run': 974, 'n_significant': {0.05: 5, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.00513347022587269, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 26, 1: 0, 2: 974}, 'n_both_nonempty': 974, 'n_ttest_run': 974, 'n_significant': {0.05: 5, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.00513347022587269, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,128,results/pca_ljts/tversky_proj_1785775465.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 32, 1: 0, 2: 968}, 'n_both_nonempty': 968, 'n_ttest_run': 968, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 32, 1: 0, 2: 968}, 'n_both_nonempty': 968, 'n_ttest_run': 968, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,256,results/pca_ljts/tversky_proj_1785775470.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 14, 1: 0, 2: 986}, 'n_both_nonempty': 986, 'n_ttest_run': 986, 'n_significant': {0.05: 13, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.013184584178498986, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 14, 1: 0, 2: 986}, 'n_both_nonempty': 986, 'n_ttest_run': 986, 'n_significant': {0.05: 13, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.013184584178498986, 0.01: 0.0, 0.001: 0.0}}}}"
