seed,latent_dim,fbank_size,ckpt_path,query_sim_only,query
0,4,4,results/sirl_ljts/tversky_proj_1785774084.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 70, 2: 930}, 'n_both_nonempty': 930, 'n_ttest_run': 930, 'n_significant': {0.05: 930, 0.01: 930, 0.001: 930}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 359, 1: 177, 2: 464}, 'n_both_nonempty': 464, 'n_ttest_run': 464, 'n_significant': {0.05: 47, 0.01: 47, 0.001: 0}, 'frac_significant': {0.05: 0.10129310344827586, 0.01: 0.10129310344827586, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 70, 2: 930}, 'n_both_nonempty': 930, 'n_ttest_run': 930, 'n_significant': {0.05: 930, 0.01: 930, 0.001: 930}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 359, 1: 177, 2: 464}, 'n_both_nonempty': 464, 'n_ttest_run': 464, 'n_significant': {0.05: 47, 0.01: 47, 0.001: 0}, 'frac_significant': {0.05: 0.10129310344827586, 0.01: 0.10129310344827586, 0.001: 0.0}}}}"
1,4,4,results/sirl_ljts/tversky_proj_1785774088.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 28, 2: 972}, 'n_both_nonempty': 972, 'n_ttest_run': 972, 'n_significant': {0.05: 972, 0.01: 972, 0.001: 972}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 421, 1: 102, 2: 477}, 'n_both_nonempty': 477, 'n_ttest_run': 477, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 28, 2: 972}, 'n_both_nonempty': 972, 'n_ttest_run': 972, 'n_significant': {0.05: 972, 0.01: 972, 0.001: 972}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 421, 1: 102, 2: 477}, 'n_both_nonempty': 477, 'n_ttest_run': 477, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
2,4,4,results/sirl_ljts/tversky_proj_1785774093.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 464, 1: 30, 2: 506}, 'n_both_nonempty': 506, 'n_ttest_run': 506, 'n_significant': {0.05: 11, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.021739130434782608, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 464, 1: 30, 2: 506}, 'n_both_nonempty': 506, 'n_ttest_run': 506, 'n_significant': {0.05: 11, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.021739130434782608, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,8,results/sirl_ljts/tversky_proj_1785774097.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 996, 'n_significant': {0.05: 993, 0.01: 993, 0.001: 993}, 'frac_significant': {0.05: 0.9969879518072289, 0.01: 0.9969879518072289, 0.001: 0.9969879518072289}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 348, 1: 84, 2: 568}, 'n_both_nonempty': 568, 'n_ttest_run': 568, 'n_significant': {0.05: 223, 0.01: 193, 0.001: 0}, 'frac_significant': {0.05: 0.3926056338028169, 0.01: 0.3397887323943662, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 996, 'n_significant': {0.05: 993, 0.01: 993, 0.001: 993}, 'frac_significant': {0.05: 0.9969879518072289, 0.01: 0.9969879518072289, 0.001: 0.9969879518072289}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 348, 1: 84, 2: 568}, 'n_both_nonempty': 568, 'n_ttest_run': 568, 'n_significant': {0.05: 223, 0.01: 193, 0.001: 0}, 'frac_significant': {0.05: 0.3926056338028169, 0.01: 0.3397887323943662, 0.001: 0.0}}}}"
1,4,8,results/sirl_ljts/tversky_proj_1785774102.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 221, 1: 151, 2: 628}, 'n_both_nonempty': 628, 'n_ttest_run': 628, 'n_significant': {0.05: 81, 0.01: 39, 0.001: 0}, 'frac_significant': {0.05: 0.12898089171974522, 0.01: 0.06210191082802548, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 221, 1: 151, 2: 628}, 'n_both_nonempty': 628, 'n_ttest_run': 628, 'n_significant': {0.05: 81, 0.01: 39, 0.001: 0}, 'frac_significant': {0.05: 0.12898089171974522, 0.01: 0.06210191082802548, 0.001: 0.0}}}}"
2,4,8,results/sirl_ljts/tversky_proj_1785774106.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 964, 2: 36}, 'n_both_nonempty': 36, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 329, 1: 519, 2: 152}, 'n_both_nonempty': 152, 'n_ttest_run': 152, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 964, 2: 36}, 'n_both_nonempty': 36, 'n_ttest_run': 0, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 329, 1: 519, 2: 152}, 'n_both_nonempty': 152, 'n_ttest_run': 152, 'n_significant': {0.05: 0, 0.01: 0, 0.001: 0}, 'frac_significant': {0.05: 0.0, 0.01: 0.0, 0.001: 0.0}}}}"
0,4,16,results/sirl_ljts/tversky_proj_1785774111.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 342, 1: 0, 2: 658}, 'n_both_nonempty': 658, 'n_ttest_run': 658, 'n_significant': {0.05: 125, 0.01: 19, 0.001: 0}, 'frac_significant': {0.05: 0.1899696048632219, 0.01: 0.028875379939209727, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 342, 1: 0, 2: 658}, 'n_both_nonempty': 658, 'n_ttest_run': 658, 'n_significant': {0.05: 125, 0.01: 19, 0.001: 0}, 'frac_significant': {0.05: 0.1899696048632219, 0.01: 0.028875379939209727, 0.001: 0.0}}}}"
1,4,16,results/sirl_ljts/tversky_proj_1785774116.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 298, 1: 0, 2: 702}, 'n_both_nonempty': 702, 'n_ttest_run': 702, 'n_significant': {0.05: 75, 0.01: 1, 0.001: 0}, 'frac_significant': {0.05: 0.10683760683760683, 0.01: 0.0014245014245014246, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 298, 1: 0, 2: 702}, 'n_both_nonempty': 702, 'n_ttest_run': 702, 'n_significant': {0.05: 75, 0.01: 1, 0.001: 0}, 'frac_significant': {0.05: 0.10683760683760683, 0.01: 0.0014245014245014246, 0.001: 0.0}}}}"
2,4,16,results/sirl_ljts/tversky_proj_1785774120.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 252, 1: 0, 2: 748}, 'n_both_nonempty': 748, 'n_ttest_run': 748, 'n_significant': {0.05: 115, 0.01: 37, 0.001: 0}, 'frac_significant': {0.05: 0.1537433155080214, 0.01: 0.04946524064171123, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 252, 1: 0, 2: 748}, 'n_both_nonempty': 748, 'n_ttest_run': 748, 'n_significant': {0.05: 115, 0.01: 37, 0.001: 0}, 'frac_significant': {0.05: 0.1537433155080214, 0.01: 0.04946524064171123, 0.001: 0.0}}}}"
0,4,32,results/sirl_ljts/tversky_proj_1785774125.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 232, 1: 0, 2: 768}, 'n_both_nonempty': 768, 'n_ttest_run': 768, 'n_significant': {0.05: 129, 0.01: 7, 0.001: 0}, 'frac_significant': {0.05: 0.16796875, 0.01: 0.009114583333333334, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 232, 1: 0, 2: 768}, 'n_both_nonempty': 768, 'n_ttest_run': 768, 'n_significant': {0.05: 129, 0.01: 7, 0.001: 0}, 'frac_significant': {0.05: 0.16796875, 0.01: 0.009114583333333334, 0.001: 0.0}}}}"
1,4,32,results/sirl_ljts/tversky_proj_1785774130.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 981, 0.01: 981, 0.001: 981}, 'frac_significant': {0.05: 0.981, 0.01: 0.981, 0.001: 0.981}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 243, 1: 0, 2: 757}, 'n_both_nonempty': 757, 'n_ttest_run': 757, 'n_significant': {0.05: 35, 0.01: 1, 0.001: 0}, 'frac_significant': {0.05: 0.046235138705416116, 0.01: 0.001321003963011889, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 981, 0.01: 981, 0.001: 981}, 'frac_significant': {0.05: 0.981, 0.01: 0.981, 0.001: 0.981}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 243, 1: 0, 2: 757}, 'n_both_nonempty': 757, 'n_ttest_run': 757, 'n_significant': {0.05: 35, 0.01: 1, 0.001: 0}, 'frac_significant': {0.05: 0.046235138705416116, 0.01: 0.001321003963011889, 0.001: 0.0}}}}"
2,4,32,results/sirl_ljts/tversky_proj_1785774135.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 187, 1: 0, 2: 813}, 'n_both_nonempty': 813, 'n_ttest_run': 812, 'n_significant': {0.05: 152, 0.01: 2, 0.001: 0}, 'frac_significant': {0.05: 0.18719211822660098, 0.01: 0.0024630541871921183, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 187, 1: 0, 2: 813}, 'n_both_nonempty': 813, 'n_ttest_run': 812, 'n_significant': {0.05: 152, 0.01: 2, 0.001: 0}, 'frac_significant': {0.05: 0.18719211822660098, 0.01: 0.0024630541871921183, 0.001: 0.0}}}}"
0,4,64,results/sirl_ljts/tversky_proj_1785774140.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 174, 1: 0, 2: 826}, 'n_both_nonempty': 826, 'n_ttest_run': 826, 'n_significant': {0.05: 80, 0.01: 13, 0.001: 0}, 'frac_significant': {0.05: 0.09685230024213075, 0.01: 0.015738498789346248, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 174, 1: 0, 2: 826}, 'n_both_nonempty': 826, 'n_ttest_run': 826, 'n_significant': {0.05: 80, 0.01: 13, 0.001: 0}, 'frac_significant': {0.05: 0.09685230024213075, 0.01: 0.015738498789346248, 0.001: 0.0}}}}"
1,4,64,results/sirl_ljts/tversky_proj_1785774146.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 275, 1: 0, 2: 725}, 'n_both_nonempty': 725, 'n_ttest_run': 720, 'n_significant': {0.05: 95, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.13194444444444445, 0.01: 0.006944444444444444, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 275, 1: 0, 2: 725}, 'n_both_nonempty': 725, 'n_ttest_run': 720, 'n_significant': {0.05: 95, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.13194444444444445, 0.01: 0.006944444444444444, 0.001: 0.0}}}}"
2,4,64,results/sirl_ljts/tversky_proj_1785774151.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 129, 1: 0, 2: 871}, 'n_both_nonempty': 871, 'n_ttest_run': 871, 'n_significant': {0.05: 66, 0.01: 20, 0.001: 0}, 'frac_significant': {0.05: 0.07577497129735936, 0.01: 0.022962112514351322, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 129, 1: 0, 2: 871}, 'n_both_nonempty': 871, 'n_ttest_run': 871, 'n_significant': {0.05: 66, 0.01: 20, 0.001: 0}, 'frac_significant': {0.05: 0.07577497129735936, 0.01: 0.022962112514351322, 0.001: 0.0}}}}"
0,4,128,results/sirl_ljts/tversky_proj_1785774156.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 165, 1: 0, 2: 835}, 'n_both_nonempty': 835, 'n_ttest_run': 831, 'n_significant': {0.05: 131, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.15764139590854392, 0.01: 0.006016847172081829, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 165, 1: 0, 2: 835}, 'n_both_nonempty': 835, 'n_ttest_run': 831, 'n_significant': {0.05: 131, 0.01: 5, 0.001: 0}, 'frac_significant': {0.05: 0.15764139590854392, 0.01: 0.006016847172081829, 0.001: 0.0}}}}"
1,4,128,results/sirl_ljts/tversky_proj_1785774161.pth,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 176, 1: 0, 2: 824}, 'n_both_nonempty': 824, 'n_ttest_run': 820, 'n_significant': {0.05: 71, 0.01: 12, 0.001: 0}, 'frac_significant': {0.05: 0.08658536585365853, 0.01: 0.014634146341463415, 0.001: 0.0}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 1000, 'n_significant': {0.05: 1000, 0.01: 1000, 0.001: 1000}, 'frac_significant': {0.05: 1.0, 0.01: 1.0, 0.001: 1.0}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 176, 1: 0, 2: 824}, 'n_both_nonempty': 824, 'n_ttest_run': 820, 'n_significant': {0.05: 71, 0.01: 12, 0.001: 0}, 'frac_significant': {0.05: 0.08658536585365853, 0.01: 0.014634146341463415, 0.001: 0.0}}}}"
